latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
51.3464,0.6346,308.9,2.4,1.5,2018-06-29,1207,Aqua,MODIS,45,6.03,297.2,16.1,D,0
53.4972,-1.9702,318.8,2.5,1.5,2018-06-29,1346,Aqua,MODIS,27,6.03,305.1,30.8,D,0
53.517,-2.0047,319.4,2.5,1.5,2018-06-29,1346,Aqua,MODIS,39,6.03,304.2,30.5,D,0
53.6208,-2.4852,355.7,1.3,1.1,2018-06-30,1104,Terra,MODIS,98,6.03,305.2,97.6,D,0
53.6189,-2.4669,318.5,1.3,1.1,2018-06-30,1104,Terra,MODIS,70,6.03,301.5,14.4,D,0
53.6148,-2.5262,319.1,1.3,1.1,2018-06-30,1104,Terra,MODIS,70,6.03,300.8,15.5,D,0
53.6247,-2.5228,351.2,1.3,1.1,2018-06-30,1104,Terra,MODIS,96,6.03,299.8,84,D,0
55.2922,-2.138,319.4,1.3,1.1,2018-06-30,1104,Terra,MODIS,75,6.03,298.1,17.6,D,0
55.2822,-2.1412,325.6,1.3,1.1,2018-06-30,1104,Terra,MODIS,81,6.03,301.9,26.2,D,0
53.5636,-0.6001,318.6,1.1,1,2018-06-30,1104,Terra,MODIS,30,6.03,301.4,11.5,D,2
53.6227,-2.5038,411.7,1.3,1.1,2018-06-30,1104,Terra,MODIS,100,6.03,311.9,457.5,D,0
52.7209,-2.4376,320.4,1.2,1.1,2018-06-30,1105,Terra,MODIS,63,6.03,302.4,14.7,D,2
52.7212,-2.4445,319.3,1.2,1.1,2018-06-30,1105,Terra,MODIS,54,6.03,302.8,12.3,D,0
55.2924,-2.1562,307,4.3,1.9,2018-06-30,1241,Terra,MODIS,59,6.03,292.5,45.1,D,0
55.2899,-2.1621,306.5,4.3,1.9,2018-06-30,1241,Terra,MODIS,56,6.03,292.3,42.8,D,0
53.6185,-2.504,379.2,1.1,1,2018-06-30,1250,Aqua,MODIS,100,6.03,312.7,153.5,D,0
53.6159,-2.5196,345.6,1.1,1,2018-06-30,1250,Aqua,MODIS,93,6.03,305.9,49.3,D,0
53.6275,-2.5082,340.5,1.1,1,2018-06-30,1250,Aqua,MODIS,87,6.03,299.1,39,D,0
53.6132,-2.5354,324.6,1.1,1,2018-06-30,1250,Aqua,MODIS,33,6.03,304.7,14.9,D,0
53.6124,-2.4943,362.1,1.1,1,2018-06-30,1250,Aqua,MODIS,100,6.03,306.7,90.8,D,0
53.6098,-2.5098,322.4,1.1,1,2018-06-30,1250,Aqua,MODIS,39,6.03,302.5,12.1,D,0
53.6237,-2.4733,321.7,1.1,1,2018-06-30,1250,Aqua,MODIS,63,6.03,299.6,13.6,D,0
53.6212,-2.4885,352,1.1,1,2018-06-30,1250,Aqua,MODIS,96,6.03,304.5,65.5,D,0
53.6249,-2.5237,338.4,1.1,1,2018-06-30,1250,Aqua,MODIS,89,6.03,300.8,36.1,D,0
51.5632,-3.7611,321.5,1.2,1.1,2018-06-30,1250,Aqua,MODIS,0,6.03,309,15.2,D,2
53.3138,-1.1538,332.5,1,1,2018-06-30,1250,Aqua,MODIS,85,6.03,303.6,24.9,D,2
53.5129,-2.0105,328.1,1,1,2018-06-30,1250,Aqua,MODIS,80,6.03,312.9,19.7,D,0
53.615,-2.4788,327.4,1.1,1,2018-06-30,1250,Aqua,MODIS,63,6.03,305.2,19,D,0
55.9685,-3.2327,314.1,1,1,2018-06-30,1251,Aqua,MODIS,62,6.03,299.3,6.4,D,2
55.2835,-2.163,317.5,1,1,2018-06-30,1251,Aqua,MODIS,61,6.03,298.5,9.9,D,0
55.2859,-2.1475,339,1,1,2018-06-30,1251,Aqua,MODIS,90,6.03,301.5,37.2,D,0
56.1264,-3.865,310,1.1,1,2018-06-30,1251,Aqua,MODIS,33,6.03,298.5,4.3,D,0
53.1424,-1.9375,301.7,1.3,1.1,2018-06-30,2216,Terra,MODIS,43,6.03,283.7,10.9,N,0
51.567,-3.7699,309.1,1.1,1,2018-06-30,2216,Terra,MODIS,75,6.03,292.3,9.7,N,2
51.6786,-3.4754,305,1.1,1.1,2018-06-30,2216,Terra,MODIS,62,6.03,287.4,8.9,N,0
55.2924,-2.1578,307.8,1.4,1.2,2018-06-30,2217,Terra,MODIS,73,6.03,281.1,18.3,N,0
53.5201,-2.0217,312.6,1.3,1.1,2018-06-30,2217,Terra,MODIS,44,6.03,288.2,18,N,0
53.5219,-2.0027,317,1.3,1.1,2018-06-30,2217,Terra,MODIS,77,6.03,287.8,23.8,N,0
53.5116,-1.9999,309.3,1.3,1.1,2018-06-30,2217,Terra,MODIS,74,6.03,287.3,15.3,N,0
53.5014,-1.9972,304.7,1.3,1.1,2018-06-30,2217,Terra,MODIS,21,6.03,286.2,10.2,N,0
53.6325,-2.4809,302.8,1.1,1,2018-07-01,0221,Aqua,MODIS,25,6.03,283.2,7.7,N,0
55.2984,-2.141,300,1.1,1,2018-07-01,0221,Aqua,MODIS,3,6.03,282.5,8,N,0
53.5705,-0.597,310,1,1,2018-07-01,0221,Aqua,MODIS,79,6.03,285.8,12.2,N,2
53.523,-2.0018,307.2,1,1,2018-07-01,0221,Aqua,MODIS,58,6.03,287.1,9.7,N,0
53.1448,-1.9428,356.7,1,1,2018-07-01,0221,Aqua,MODIS,100,6.03,285.7,83.9,N,0
53.1428,-1.9278,329.5,1,1,2018-07-01,0221,Aqua,MODIS,100,6.03,283.3,32.8,N,0
53.6185,-2.5042,317,1.3,1.1,2018-07-01,1147,Terra,MODIS,73,6.03,285.2,17.9,D,0
56.1976,-3.0216,320.2,1.1,1.1,2018-07-01,1147,Terra,MODIS,57,6.03,298.6,15.2,D,2
55.3041,-2.1623,376.3,1.2,1.1,2018-07-01,1147,Terra,MODIS,100,6.03,302.7,178.3,D,0
55.3005,-2.1437,398.6,1.2,1.1,2018-07-01,1147,Terra,MODIS,100,6.03,306.6,321.9,D,0
55.2947,-2.1678,350,1.2,1.1,2018-07-01,1147,Terra,MODIS,95,6.03,303.1,75.5,D,0
55.2912,-2.1494,353.9,1.2,1.1,2018-07-01,1147,Terra,MODIS,97,6.03,306,88.1,D,0
55.2876,-2.131,320.8,1.2,1.1,2018-07-01,1147,Terra,MODIS,75,6.03,301.8,17.5,D,0
55.3062,-2.1435,343.2,3.1,1.7,2018-07-01,1156,Aqua,MODIS,92,6.03,296.3,233.8,D,0
55.2929,-2.1314,350.5,3.1,1.7,2018-07-01,1156,Aqua,MODIS,95,6.03,297.4,306.6,D,0
55.2803,-2.1749,351.4,3.1,1.7,2018-07-01,1156,Aqua,MODIS,96,6.03,299.7,320.4,D,0
55.2916,-2.1388,365.6,3.1,1.7,2018-07-01,1156,Aqua,MODIS,100,6.03,298.5,503.3,D,0
55.305,-2.1508,344.9,3.1,1.7,2018-07-01,1156,Aqua,MODIS,93,6.03,296.5,249.6,D,0
55.2983,-2.1729,318.5,1.8,1.3,2018-07-01,1334,Aqua,MODIS,68,6.03,291.5,34.1,D,0
55.2884,-2.1417,315.2,1.8,1.3,2018-07-01,1334,Aqua,MODIS,52,6.03,292.4,27.9,D,0
53.6178,-2.5167,307.1,1.7,1.3,2018-07-01,2122,Terra,MODIS,70,6.03,284.5,20,N,0
55.2916,-2.1503,310.3,1.7,1.3,2018-07-02,1052,Terra,MODIS,58,6.03,293.2,16.4,D,0
53.6112,-2.4999,311.2,3.7,1.8,2018-07-02,1230,Terra,MODIS,57,6.03,297.2,33.2,D,0
53.6189,-2.4993,312.9,3.7,1.8,2018-07-02,1230,Terra,MODIS,67,6.03,298.2,37.6,D,0
51.18,-0.7624,314.2,1.3,1.1,2018-07-02,1237,Aqua,MODIS,54,6.03,295.8,8.7,D,0
51.5675,-3.7647,312.7,1.6,1.3,2018-07-02,1238,Aqua,MODIS,0,6.03,295.1,15.9,D,2
51.2766,-1.8935,313.3,1.4,1.2,2018-07-02,1238,Aqua,MODIS,45,6.03,298.9,7.6,D,0
51.2728,-1.9126,313.5,1.4,1.2,2018-07-02,1238,Aqua,MODIS,48,6.03,298.7,8.1,D,0
53.5599,-2.0085,314.9,1.3,1.1,2018-07-02,1238,Aqua,MODIS,60,6.03,301.7,9.7,D,0
53.6181,-2.4754,316.1,1.3,1.1,2018-07-02,1238,Aqua,MODIS,37,6.03,301.9,10.1,D,0
53.6144,-2.494,323.3,1.3,1.1,2018-07-02,1238,Aqua,MODIS,64,6.03,304.9,19.3,D,0
53.6107,-2.5128,330.4,1.3,1.1,2018-07-02,1238,Aqua,MODIS,82,6.03,305.1,30.4,D,0
55.292,-2.143,312,1.2,1.1,2018-07-02,1239,Aqua,MODIS,54,6.03,300.7,8.8,D,0
56.1972,-3.0307,308.5,1.2,1.1,2018-07-02,1239,Aqua,MODIS,59,6.03,294,7.5,D,2
51.5746,-3.7795,302.5,1,1,2018-07-02,2204,Terra,MODIS,36,6.03,292,4.2,N,2
53.0688,-4.2503,306.6,1,1,2018-07-02,2204,Terra,MODIS,68,6.03,287.4,8.7,N,0
53.3944,-1.3844,309.5,1.1,1,2018-07-02,2204,Terra,MODIS,77,6.03,286.3,12.1,N,2
54.4316,-6.4349,310.2,1,1,2018-07-02,2205,Terra,MODIS,79,6.03,286.6,11.9,N,0
54.4292,-6.4501,302.9,1,1,2018-07-02,2205,Terra,MODIS,52,6.03,286.8,7.1,N,0
51.5658,-3.7683,307.9,1.4,1.2,2018-07-03,0209,Aqua,MODIS,73,6.03,289,14,N,2
53.5657,-0.591,301.9,1.1,1.1,2018-07-03,0209,Aqua,MODIS,45,6.03,285.2,8.4,N,2
56.0086,-3.6752,316.3,1,1,2018-07-03,1134,Terra,MODIS,43,6.03,298.7,8.3,D,2
53.6147,-2.5098,319.6,1.1,1,2018-07-03,1135,Terra,MODIS,39,6.03,304.9,9.8,D,0
53.6174,-2.5253,318.8,1.1,1,2018-07-03,1135,Terra,MODIS,38,6.03,306.7,9.4,D,0
52.1228,-0.9375,316.7,1.2,1.1,2018-07-03,1135,Terra,MODIS,68,6.03,303.2,12,D,0
51.6698,-3.4647,314.1,1.1,1.1,2018-07-03,1320,Aqua,MODIS,55,6.03,299.4,7.8,D,0
54.7418,-6.825,309.8,1.6,1.3,2018-07-04,1218,Terra,MODIS,43,6.03,297.9,9.7,D,0
53.571,-0.6043,300.4,1,1,2018-07-04,2152,Terra,MODIS,27,6.03,286.4,5.8,N,2
54.9295,-6.4221,302.1,1.1,1.1,2018-07-04,2153,Terra,MODIS,47,6.03,283.8,9.4,N,0
51.5701,-3.7616,320.2,1,1,2018-07-05,1123,Terra,MODIS,46,6.03,302.8,11.9,D,2
51.2464,-1.8694,320.3,1,1,2018-07-05,1308,Aqua,MODIS,53,6.03,299.4,9.7,D,0
51.5676,-3.767,322.1,1,1,2018-07-05,1308,Aqua,MODIS,0,6.03,304,11.6,D,2
53.6134,-2.5138,321.2,1,1,2018-07-05,1309,Aqua,MODIS,50,6.03,306.3,10.3,D,0
51.2437,-1.8714,314.3,2.5,1.5,2018-07-06,1206,Terra,MODIS,40,6.03,296.3,22.8,D,0
51.5637,-3.761,313.1,2,1.4,2018-07-06,1206,Terra,MODIS,0,6.03,296.8,21.9,D,2
51.2318,-1.8615,318.7,2.7,1.6,2018-07-06,1213,Aqua,MODIS,73,6.03,297,40,D,0
51.2524,-1.9208,314.4,2.7,1.6,2018-07-06,1213,Aqua,MODIS,60,6.03,298.8,24.2,D,0
57.9851,-4.0355,318.1,1.4,1.2,2018-07-07,1109,Terra,MODIS,48,6.03,288.2,20.7,D,0
57.983,-4.0116,331.5,1.4,1.2,2018-07-07,1109,Terra,MODIS,79,6.03,293.1,45.3,D,0
51.2553,-1.9017,321.8,1,1,2018-07-07,1111,Terra,MODIS,72,6.03,303.9,11.4,D,0
51.2572,-1.9164,319.2,1,1,2018-07-07,1111,Terra,MODIS,67,6.03,301,8.9,D,0
51.7326,-2.3607,317.5,1,1,2018-07-07,1256,Aqua,MODIS,60,6.03,302.4,6.2,D,0
53.598,-2.0303,322.2,1,1,2018-07-07,1256,Aqua,MODIS,45,6.03,303.2,11,D,0
54.1722,-6.4435,300.3,1.1,1,2018-07-07,2223,Terra,MODIS,23,6.03,286.4,6.6,N,0
54.1702,-6.4603,303.7,1.1,1,2018-07-07,2223,Terra,MODIS,57,6.03,285.9,8.8,N,0
51.5659,-3.7705,311.4,1,1,2018-07-08,0228,Aqua,MODIS,82,6.03,290.3,12.7,N,2
51.5747,-3.7688,317.5,1.5,1.2,2018-07-08,1154,Terra,MODIS,0,6.03,304.5,15.1,D,2
51.7697,-3.1594,309.4,1.8,1.3,2018-07-08,2127,Terra,MODIS,77,6.03,289.4,23,N,0
54.1452,-6.4198,314.3,1,1,2018-07-10,1141,Terra,MODIS,58,6.03,299,7.1,D,0
54.1447,-6.4227,319.3,1.1,1,2018-07-10,1327,Aqua,MODIS,70,6.03,299.3,11.5,D,0
54.0964,-6.3827,317.6,1.1,1,2018-07-10,1327,Aqua,MODIS,64,6.03,297.3,9.1,D,0
53.4997,-1.9697,314.4,1.9,1.3,2018-07-11,1046,Terra,MODIS,18,6.03,298.6,14.9,D,0
51.2625,-1.9488,303,1,1,2018-07-11,2158,Terra,MODIS,52,6.03,285.7,7,N,0
51.2708,-1.9487,311.1,1.1,1,2018-07-12,1314,Aqua,MODIS,0,6.03,292.1,6.2,D,0
51.569,-3.7611,302.3,1.1,1.1,2018-07-13,0246,Aqua,MODIS,48,6.03,287.7,8,N,2
51.5718,-3.7768,304.3,1.1,1.1,2018-07-13,0246,Aqua,MODIS,59,6.03,286.6,9.1,N,2
51.5669,-3.7676,303.2,1.2,1.1,2018-07-13,2145,Terra,MODIS,47,6.03,288.3,9.1,N,2
53.5671,-0.6021,325.4,1,1,2018-07-14,1117,Terra,MODIS,59,6.03,303,15.7,D,2
53.5649,-0.5873,318.4,1,1,2018-07-14,1117,Terra,MODIS,26,6.03,298.7,9.3,D,2
51.6314,-3.6321,325,1,1,2018-07-14,1302,Aqua,MODIS,78,6.03,296.2,18.1,D,0
51.563,-3.7671,321.3,1,1,2018-07-14,1302,Aqua,MODIS,0,6.03,305.7,13.1,D,2
54.1368,-6.4158,317.5,1.1,1,2018-07-14,1303,Aqua,MODIS,49,6.03,292.8,12.6,D,0
51.6226,-3.0978,300.4,1.5,1.2,2018-07-14,2228,Terra,MODIS,26,6.03,286.2,10.2,N,0
53.7762,-1.5424,303.9,1,1,2018-07-15,0233,Aqua,MODIS,57,6.03,287.1,7.7,N,2
53.7738,-1.5272,305.2,1,1,2018-07-15,0233,Aqua,MODIS,63,6.03,287.2,8.5,N,2
53.5697,-0.5964,302.9,1.1,1,2018-07-15,0233,Aqua,MODIS,52,6.03,287.5,7.8,N,2
51.5728,-3.7621,301.7,1,1,2018-07-15,0234,Aqua,MODIS,6,6.03,287.8,5.9,N,2
51.564,-3.7655,307,1,1,2018-07-15,0234,Aqua,MODIS,48,6.03,287.5,8.8,N,2
51.6288,-3.1002,313.6,1,1,2018-07-15,0234,Aqua,MODIS,87,6.03,286,15.1,N,0
51.632,-3.6234,309.1,1.8,1.3,2018-07-15,1200,Terra,MODIS,26,6.03,293.3,11.2,D,0
51.9742,-4.0151,317.5,1.6,1.3,2018-07-15,1200,Terra,MODIS,71,6.03,296.2,24.6,D,0
51.6251,-3.6331,312.1,1.8,1.3,2018-07-15,1200,Terra,MODIS,57,6.03,295.3,16,D,0
51.5726,-3.7729,318.2,1.7,1.3,2018-07-15,1200,Terra,MODIS,0,6.03,303.8,20.7,D,2
51.6211,-3.1156,309.6,1.5,1.2,2018-07-15,2133,Terra,MODIS,78,6.03,282.4,21.1,N,0
53.5704,-0.6205,303.6,1.1,1.1,2018-07-15,2134,Terra,MODIS,54,6.03,291.5,6,N,2
53.5641,-0.5996,305.8,1.1,1.1,2018-07-15,2134,Terra,MODIS,66,6.03,291.6,8,N,2
51.5696,-3.7626,307.1,1.1,1,2018-07-17,0222,Aqua,MODIS,70,6.03,286.6,11.9,N,2
54.5825,-1.0888,315.8,1.5,1.2,2018-07-18,1052,Terra,MODIS,62,6.03,292.6,17.5,D,2
54.5844,-1.1123,331.5,1.5,1.2,2018-07-18,1052,Terra,MODIS,73,6.03,295.5,47.4,D,2
55.1073,-3.1857,309.1,1,1,2018-07-19,1135,Terra,MODIS,52,6.03,292.7,5.7,D,0
53.7766,-2.8085,315.6,1,1,2018-07-19,1135,Terra,MODIS,70,6.03,300.1,7.7,D,0
51.6501,-3.8953,318.4,1.1,1,2018-07-19,1321,Aqua,MODIS,62,6.03,303.2,8.8,D,2
53.5745,-0.5951,300.6,1.5,1.2,2018-07-20,0252,Aqua,MODIS,31,6.03,284.7,11.5,N,2
51.6197,-3.1227,315.1,2.1,1.4,2018-07-20,1226,Aqua,MODIS,65,6.03,293.8,25,D,0
52.1612,-0.9184,311.1,1,1,2018-07-21,1123,Terra,MODIS,54,6.03,293.7,6.7,D,0
53.5663,-0.593,311.6,2.4,1.5,2018-07-22,1205,Terra,MODIS,41,6.03,294.8,17.5,D,2
51.5649,-3.7605,314.1,2,1.4,2018-07-22,1206,Terra,MODIS,0,6.03,295.3,21.4,D,2
51.664,-3.4534,300.2,1.3,1.1,2018-07-22,2139,Terra,MODIS,20,6.03,288.1,7.2,N,0
51.487,-2.2219,319.8,1,1,2018-07-23,1256,Aqua,MODIS,60,6.03,299.9,9.8,D,0
51.8547,-1.4752,319.4,1,1,2018-07-23,1256,Aqua,MODIS,62,6.03,300.5,8.2,D,0
53.5663,-0.5935,321.9,1.8,1.3,2018-07-24,1153,Terra,MODIS,49,6.03,298.9,27.9,D,2
51.5441,-3.0853,312.4,1.3,1.1,2018-07-25,1244,Aqua,MODIS,32,6.03,294.5,6.9,D,0
51.9305,0.946,321.2,1,1,2018-07-25,1244,Aqua,MODIS,61,6.03,303.2,7,D,0
51.9282,0.9315,336.7,1,1,2018-07-25,1244,Aqua,MODIS,82,6.03,302.9,26.9,D,0
51.5477,-3.0672,315.9,1.3,1.1,2018-07-25,1244,Aqua,MODIS,53,6.03,297.1,10.8,D,0
51.2356,1.2794,329.2,1,1,2018-07-25,1244,Aqua,MODIS,81,6.03,303.1,18.4,D,0
51.2688,1.3114,318.5,1,1,2018-07-25,1244,Aqua,MODIS,65,6.03,300.8,6.4,D,0
51.2775,1.1356,318.4,1,1,2018-07-25,1244,Aqua,MODIS,61,6.03,297.5,9.4,D,0
51.3509,1.3638,334.5,1,1,2018-07-25,1244,Aqua,MODIS,86,6.03,303.3,23.4,D,0
51.8053,0.9278,324.2,1,1,2018-07-25,1244,Aqua,MODIS,56,6.03,299.9,12.2,D,0
51.8544,0.9998,323.8,1,1,2018-07-25,1244,Aqua,MODIS,70,6.03,304.4,10.9,D,0
51.902,1.004,324.2,1,1,2018-07-25,1244,Aqua,MODIS,75,6.03,303.9,11,D,0
51.9085,0.9859,326.9,1,1,2018-07-25,1244,Aqua,MODIS,78,6.03,304.3,12.8,D,0
51.6282,-3.1208,308,1.1,1,2018-07-25,2210,Terra,MODIS,73,6.03,287,11.2,N,0
53.0073,-3.2194,307.9,1.1,1,2018-07-25,2210,Terra,MODIS,73,6.03,281.1,12.8,N,0
51.6222,-3.1122,302.7,1.1,1,2018-07-25,2210,Terra,MODIS,51,6.03,287.2,6.7,N,0
51.941,-3.195,302.4,1.1,1.1,2018-07-26,0216,Aqua,MODIS,49,6.03,282.1,10.1,N,0
51.5678,-3.7671,304.8,1.2,1.1,2018-07-26,0216,Aqua,MODIS,60,6.03,287,10.1,N,2
57.0689,-4.8084,335,1,1,2018-07-26,1140,Terra,MODIS,77,6.03,296.7,33.3,D,0
56.0014,-3.6895,319.3,1,1,2018-07-26,1140,Terra,MODIS,72,6.03,299.4,10.8,D,2
57.0713,-4.8244,336.5,1,1,2018-07-26,1140,Terra,MODIS,89,6.03,296.5,35.2,D,0
53.0043,-3.233,320.3,1.1,1.1,2018-07-26,1141,Terra,MODIS,68,6.03,303.8,12.4,D,0
53.0013,-3.2166,323.2,1.1,1.1,2018-07-26,1141,Terra,MODIS,76,6.03,303.5,16,D,0
51.9951,0.9289,333.9,1.7,1.3,2018-07-26,1141,Terra,MODIS,84,6.03,300.8,53.1,D,0
53.0136,-3.2291,332.7,1.1,1.1,2018-07-26,1141,Terra,MODIS,85,6.03,301.1,29,D,0
53.0106,-3.2126,337.7,1.1,1.1,2018-07-26,1141,Terra,MODIS,88,6.03,302.1,37.6,D,0
51.6643,-4.0203,316.8,1.1,1.1,2018-07-26,1142,Terra,MODIS,43,6.03,301.5,8.5,D,0
51.6615,-4.0047,316.9,1.1,1.1,2018-07-26,1142,Terra,MODIS,28,6.03,299.5,9.2,D,0
53.0049,-3.2074,310.2,4.7,2,2018-07-26,1150,Aqua,MODIS,21,6.03,292.3,55.1,D,0
52.9832,-3.2725,310.4,4.8,2,2018-07-26,1150,Aqua,MODIS,29,6.03,293.7,57.5,D,0
53.0071,-3.2246,342.8,1.3,1.1,2018-07-26,1327,Aqua,MODIS,91,6.03,297.6,64.5,D,0
56.0007,-3.7009,315.8,1.4,1.2,2018-07-26,1328,Aqua,MODIS,56,6.03,301.4,11.5,D,2
53.0165,-3.2279,304.6,2.2,1.4,2018-07-26,2115,Terra,MODIS,61,6.03,286,26.1,N,0
53.0185,-3.2225,300.4,2.2,1.4,2018-07-26,2115,Terra,MODIS,27,6.03,286.1,18.8,N,0
53.0138,-3.2424,307.9,3.1,1.7,2018-07-26,2253,Terra,MODIS,73,6.03,283.4,52.9,N,0
53.0156,-3.2372,308.3,3.1,1.7,2018-07-26,2253,Terra,MODIS,74,6.03,283.3,56.5,N,0
53.0138,-3.2175,316.1,1.4,1.2,2018-07-27,0258,Aqua,MODIS,93,6.03,285.8,28.4,N,0
53.5739,-0.5967,301.8,1.8,1.3,2018-07-27,0258,Aqua,MODIS,44,6.03,288.9,12.9,N,2
53.0179,-3.2372,305.2,1.4,1.2,2018-07-27,0258,Aqua,MODIS,63,6.03,285.1,15,N,0
52.3553,-0.5342,328.3,1.3,1.1,2018-07-27,1232,Aqua,MODIS,79,6.03,302.8,23.6,D,0
53.0196,-3.2169,326.1,1,1,2018-07-28,1129,Terra,MODIS,81,6.03,293.2,21.1,D,0
53.0153,-3.2496,310.9,1,1,2018-07-28,1129,Terra,MODIS,23,6.03,292.9,7.3,D,0
53.0131,-3.2352,351.9,1,1,2018-07-28,1129,Terra,MODIS,97,6.03,303.1,63.3,D,0
53.0108,-3.2206,351.8,1,1,2018-07-28,1129,Terra,MODIS,97,6.03,302.7,62.9,D,0
53.0934,-0.1734,303.4,1.3,1.1,2018-07-28,1315,Aqua,MODIS,26,6.03,289.5,4.4,D,0
51.2308,0.6185,301.9,1,1,2018-07-29,2145,Terra,MODIS,45,6.03,287.6,6,N,0
53.566,-0.5933,303.6,1,1,2018-07-29,2146,Terra,MODIS,56,6.03,288,6.7,N,2
53.573,-0.5834,302.8,1.6,1.3,2018-07-30,0151,Aqua,MODIS,51,6.03,284.6,15.1,N,2
53.5692,-0.616,311,2.2,1.4,2018-07-31,1208,Aqua,MODIS,36,6.03,292.2,21.3,D,2
53.5668,-0.6182,311.4,2.2,1.4,2018-07-31,1208,Aqua,MODIS,38,6.03,292.6,24.2,D,2
51.0448,-0.021,308.7,1,1,2018-08-01,1105,Terra,MODIS,39,6.03,295.4,4.5,D,0
50.8425,-0.7408,320.5,1,1,2018-08-01,1250,Aqua,MODIS,57,6.03,295.4,12.8,D,2
50.8623,-0.795,312,1,1,2018-08-01,1250,Aqua,MODIS,54,6.03,296.9,5.1,D,0
50.9422,-0.3447,312.8,1,1,2018-08-01,1250,Aqua,MODIS,63,6.03,297.8,6.2,D,0
51.0809,-0.06,309,1,1,2018-08-01,1250,Aqua,MODIS,46,6.03,294.5,4.6,D,0
51.0787,-0.0742,311.3,1,1,2018-08-01,1250,Aqua,MODIS,57,6.03,296.7,6.4,D,0
51.745,-0.945,313.6,1,1,2018-08-01,1250,Aqua,MODIS,53,6.03,298.6,4.9,D,0
52.0468,-1.1598,314.4,1,1,2018-08-01,1251,Aqua,MODIS,60,6.03,299.7,6.9,D,0
53.5696,-0.6068,300.8,1,1,2018-08-02,0222,Aqua,MODIS,34,6.03,286,6,N,2
51.565,-3.7699,309.6,1,1,2018-08-03,2204,Terra,MODIS,78,6.03,290.5,10.4,N,2
51.5636,-3.7614,316.9,1.1,1,2018-08-04,1136,Terra,MODIS,0,6.03,298.8,9.6,D,2
51.5679,-3.7626,305.7,1.3,1.1,2018-08-05,0253,Aqua,MODIS,65,6.03,288.3,11.6,N,2
53.1468,-0.426,318.9,1.4,1.2,2018-08-05,1226,Aqua,MODIS,68,6.03,303,14.5,D,0
53.5638,-0.5966,317.9,1,1,2018-08-05,2152,Terra,MODIS,96,6.03,291,16.7,N,2
51.5649,-3.767,304.3,1.1,1,2018-08-05,2152,Terra,MODIS,59,6.03,290.7,7.9,N,2
50.8322,-1.1866,340.9,1,1,2018-08-06,1123,Terra,MODIS,78,6.03,307.3,35.5,D,2
50.8233,-1.1903,319.3,1,1,2018-08-06,1123,Terra,MODIS,61,6.03,305.6,6.7,D,0
51.926,-0.5508,319.3,1,1,2018-08-06,1123,Terra,MODIS,51,6.03,305.4,6.2,D,0
52.6931,-0.1394,314.7,1,1,2018-08-06,1123,Terra,MODIS,58,6.03,295.8,5.2,D,0
52.2571,0.0557,323.4,1.1,1,2018-08-06,1123,Terra,MODIS,71,6.03,301.3,12.2,D,0
50.8502,-0.7369,319.5,1.1,1,2018-08-06,1123,Terra,MODIS,60,6.03,302.3,8.1,D,0
50.8865,-1.0651,320.4,1,1,2018-08-06,1123,Terra,MODIS,51,6.03,303.5,8.6,D,0
50.8346,-1.2011,340.5,1,1,2018-08-06,1123,Terra,MODIS,84,6.03,306.5,34.8,D,0
51.9892,-0.1326,336,1.2,1.1,2018-08-06,1309,Aqua,MODIS,84,6.03,310.1,30.1,D,0
51.9353,-1.2168,320,1.1,1,2018-08-06,1309,Aqua,MODIS,63,6.03,305.5,5.2,D,0
53.1681,-2.0137,304.8,3.1,1.7,2018-08-10,0133,Aqua,MODIS,62,6.03,277.5,55.5,N,0
53.1644,-2.0046,310.7,3.1,1.7,2018-08-10,0133,Aqua,MODIS,72,6.03,277.8,75.4,N,0
53.163,-1.9559,307.1,3.1,1.7,2018-08-10,0133,Aqua,MODIS,52,6.03,277.8,62.8,N,0
53.1665,-1.9643,313.6,3.1,1.7,2018-08-10,0133,Aqua,MODIS,88,6.03,279.1,87.3,N,0
51.5647,-3.7667,302.8,1,1,2018-08-10,2210,Terra,MODIS,42,6.03,285,7.5,N,2
55.0007,-7.3015,301.1,1,1,2018-08-10,2211,Terra,MODIS,37,6.03,281.4,7.5,N,2
53.1667,-1.9982,310.8,1.2,1.1,2018-08-11,1141,Terra,MODIS,70,6.03,292.3,11.4,D,0
53.5679,-0.5925,314.2,1.1,1,2018-08-13,1129,Terra,MODIS,68,6.03,294,9.6,D,2
51.7913,0.0247,300.3,1,1,2018-08-14,2145,Terra,MODIS,24,6.03,286.3,5.2,N,0
51.7935,0.039,321.2,1,1,2018-08-14,2145,Terra,MODIS,100,6.03,286.7,20.8,N,0
56.006,-3.6666,307.7,1,1,2018-08-16,0233,Aqua,MODIS,72,6.03,284.1,11.6,N,2
53.5652,-0.591,302.2,1.1,1.1,2018-08-16,2134,Terra,MODIS,47,6.03,283.8,8.9,N,2
53.5684,-0.5856,301.8,1.1,1,2018-08-20,0209,Aqua,MODIS,44,6.03,285.7,7.7,N,2
51.5656,-1.6936,306.2,1.2,1.1,2018-08-20,1135,Terra,MODIS,48,6.03,290.1,6.2,D,0
53.5714,-0.6047,314.4,1,1,2018-08-22,1123,Terra,MODIS,44,6.03,298.3,7,D,2
